movieid,name
1684486,"Filmes Lusomundo [pt] - (Portugal)"
1684486,"Gativideo [ar] - (1999) (Argentina) (DVD)"
1684486,"Gativideo [ar] - (1999) (Argentina) (VHS)"
1684486,"Gaumont Buena Vista International (GBVI) [fr] - (France)"
1684486,"Walt Disney Home Video [br] - (Brazil) (DVD)"
1684486,"Walt Disney Home Video [br] - (Brazil) (VHS)"
1684486,"Warner Home Video [jp] - (1999) (Japan) (DVD)"
1684910,"Miramax Films [us] - (1994) (USA) (all media)"
1685241,"Loew's [us]"
1685241,"Metro-Goldwyn-Mayer (MGM) [gb] - (1938) (UK) (theatrical)"
1685241,"Metro-Goldwyn-Mayer (MGM) [us] - (1938) (USA) (theatrical)"
1685241,"MGM/UA Home Entertainment [us] - (1991) (USA) (VHS)"
1685241,"MGM/UA Home Entertainment [us] - (1991) (USA) (video) (laserdisc)"
1685241,"Warner Home Video [ca] - (2009) (Canada) (DVD) (4 film collection)"
1685241,"Warner Home Video [us] - (2005) (USA) (DVD)"
1685241,"Warner Home Video [us] - (2009) (USA) (DVD) (4 film collection)"
1685309,"American Broadcasting Company (ABC) [us] - (1997) (USA) (TV) (network premiere)"
1685309,"Fox Network [us] - (1988) (USA) (TV)"
1685309,"MGM Home Entertainment [us] - (1997) (USA) (DVD)"
1685309,"MGM/UA Entertainment Company [us] - (1983) (USA) (theatrical) (as MGM/UA Entertainment Co.)"
1685309,"Vídeo Arte [br] - (Brazil) (VHS)"
1685309,"Warner Bros. Television [us] - (1998-) (worldwide) (TV)"
1685309,"Warner Home Video [us]"
1685309,"Warner Home Video [us] - (2000) (USA) (DVD)"
1685309,"Warner Home Video [us] - (2003) (USA) (DVD)"
1685309,"Warner Home Video [us] - (2007) (USA) (DVD)"
1685309,"Warner Home Video [us] - (2008) (USA) (DVD) (Blu-ray)"
1685405,"American Broadcasting Company (ABC) [us] - (2002) (USA) (TV)"
1685405,"Argentina Video Home [ar] - (1999) (Argentina) (VHS)"
1685405,"Argentina Video Home [ar] - (2002) (Argentina) (DVD)"
1685405,"Buena Vista Home Entertainment [ca] - (2003) (Canada) (DVD)"
1685405,"Buena Vista Pictures [us] - (1998) (USA) (theatrical) (as Buena Vista Pictures Distribution)"
1685405,"CIC Vídeo [br] - (Brazil) (VHS)"
1685405,"Filmes Lusomundo [pt] - (1999) (Portugal) (theatrical)"
1685405,"Háskólabíó [is] - (1999) (Iceland) (theatrical)"
1685405,"Paramount Filmes do Brasil [br] - (Brazil) (DVD)"
1685405,"Paramount Home Entertainment [de] - (2000) (Germany) (VHS)"
1685405,"Paramount Home Entertainment [de] - (2003) (Germany) (DVD)"
1685405,"Paramount Home Entertainment [gb] - (2000) (UK) (DVD)"
1685405,"Paramount Home Entertainment [gb] - (2001) (UK) (VHS)"
1685405,"Paramount Home Entertainment [nl] - (2001) (Netherlands) (DVD)"
1685405,"Touchstone Home Video [us] - (1999) (USA) (DVD)"
1685405,"Touchstone Home Video [us] - (2000) (USA) (VHS)"
1685405,"Touchstone Home Video [us] - (2002) (USA) (VHS) (Spanish subtitles)"
1685405,"United International Pictures (UIP) [ar] - (1999) (Argentina) (theatrical)"
1685405,"United International Pictures (UIP) [at] - (1999) (Austria) (theatrical)"
1685405,"United International Pictures (UIP) [au] - (1999) (Australia) (theatrical)"
1685405,"United International Pictures (UIP) [be] - (1999) (Belgium) (theatrical)"
1685405,"United International Pictures (UIP) [ch] - (1999) (Switzerland) (theatrical)"
1685405,"United International Pictures (UIP) [de] - (1999) (Germany) (theatrical)"
1685405,"United International Pictures (UIP) [es] - (1999) (Spain) (theatrical)"
1685405,"United International Pictures (UIP) [fr] - (1999) (France) (theatrical)"
1685405,"United International Pictures (UIP) [gb] - (1999) (Non-USA) (theatrical)"
1685405,"United International Pictures (UIP) [gb] - (1999) (UK) (theatrical)"
1685405,"United International Pictures (UIP) [it] - (1999) (Italy) (theatrical)"
1685405,"United International Pictures (UIP) [jp] - (2000) (Japan) (theatrical)"
1685405,"United International Pictures (UIP) [mx] - (1999) (Mexico) (theatrical)"
1685405,"United International Pictures (UIP) [nl] - (1999) (Netherlands) (theatrical)"
1685405,"United International Pictures (UIP) [sg] - (1999) (Singapore) (theatrical)"
1685405,"Yorin [nl] - (2002) (Netherlands) (TV)"
1685463,"Argentina Video Home [ar] - (1985) (Argentina) (VHS)"
1685463,"Argentina Video Home [ar] - (2002) (Argentina) (DVD)"
1685463,"Argentina Video Home [ar] - (2002) (Argentina) (VHS) (re-release)"
1685463,"Argentina Video Home [ar] - (2009) (Argentina) (DVD) (Blu-ray)"
1685463,"Asociácia slovenských filmových klubov (ASFK) [sk] - (2007) (Slovakia) (theatrical)"
1685463,"Columbia-Warner Distributors [gb] - (1972) (UK) (theatrical)"
1685463,"Columbia-Warner Distributors [gb] - (1974) (Portugal) (theatrical)"
1685463,"Fazer Musiikki Oy/Fazer Video [fi] - (1989) (Finland) (video)"
1685463,"Fazer Musiikki Oy/Fazer Video [fi] - (????) (Finland) (video)"
1685463,"Mainostelevisio (MTV3) [fi] - (1997) (Finland) (TV) (1998) (2003) (2009)"
1685463,"Sandrew Metronome Distribution [fi] - (2001) (Finland) (DVD)"
1685463,"Warner Bros. Entertainment Finland Oy [fi] - (2007) (Finland) (DVD) (HD DVD) (Blu-ray)"
1685463,"Warner Bros. [ar] - (2002) (Argentina) (all media) (re-release)"
1685463,"Warner Bros. [cz] - (2007) (Czech Republic) (theatrical)"
1685463,"Warner Bros. [fr] - (1972) (France) (theatrical)"
1685463,"Warner Bros. [it] - (1973) (Italy) (theatrical)"
1685463,"Warner Bros. [us] - (1971) (USA) (theatrical) (as Warner Bros. A Kinney Company)"
1685463,"Warner Home Vídeo [br] - (????) (Brazil) (DVD)"
1685463,"Warner Home Vídeo [br] - (????) (Brazil) (VHS)"
1685463,"Warner Home Video [ca] - (1992) (Canada) (VHS)"
1685463,"Warner Home Video [de] - (2001) (Germany) (DVD)"
1685463,"Warner Home Video [de] - (2007) (Germany) (DVD) (Blu-ray)"
1685463,"Warner Home Video [nl] - (2001) (Netherlands) (DVD) (VHS)"
1685463,"Warner Home Video [nl] - (2007) (Netherlands) (DVD) (Blu-Ray Disc)"
1685463,"Warner Home Video [us] - (1986) (USA) (VHS) (pan and scan)"
1685463,"Warner Home Video [us] - (1991) (USA) (video) (laserdisc)"
1685463,"Warner Home Video [us] - (1999) (USA) (DVD)"
1685463,"Warner Home Video [us] - (1999) (USA) (VHS)"
1685463,"Warner Home Video [us] - (2001) (USA) (DVD)"
1685463,"Warner Home Video [us] - (2001) (USA) (VHS)"
1685463,"Warner Home Video [us] - (2011) (USA) (DVD) (Blu-ray) (part of "Stanley Kubrick: Limited Edition Collection")"
1685463,"Warner-Columbia Films [ar] - (1985) (Argentina) (theatrical)"
1685463,"Warner-Columbia Films [fi] - (1972) (Finland) (theatrical)"
1685493,"2 Entertain Video [gb] - (2009) (UK) (DVD) (Blu-ray)"
1685493,"BBC Bristol [gb] - (1995) (UK) (TV)"
1685493,"British Broadcasting Corporation (BBC) [gb] - (1995) (UK) (TV)"
1685493,"CBS/Fox Home Video [us] - (1996) (USA) (VHS)"
1685493,"Lumière Home Entertainment [nl] - (2010) (Netherlands) (DVD) (Blu-ray) (Wallace & Gromit: The Complete Collection)"
1685493,"Lumière Home Entertainment [nl] - (2010) (Netherlands) (DVD) (Wallace & Gromit: The Complete Collection)"
1685493,"Northern Arts Entertainment [us] - (1996) (USA) (theatrical)"
1685493,"ProSieben Entertainment [de] - (1996) (Germany) (VHS)"
1685815,"20th Century Fox de Argentina [ar] - (1999) (Argentina) (all media)"
1685815,"20th Century Fox Home Entertainment [br] - (????) (Brazil) (VHS)"
1685815,"20th Century Fox [jp] - (2000) (Japan) (theatrical)"
1685815,"Anchor Bay Entertainment [us] - (2012) (USA) (DVD)"
1685815,"Gativideo [ar] - (1999) (Argentina) (VHS)"
1685815,"Twentieth Century Fox Film Corporation [us] - (1999) (USA) (theatrical)"
1685815,"Twentieth Century Fox Home Entertainment [nl] - (2007) (Netherlands) (DVD)"
1686209,"C&C Television Corporation [us] - (1955) (USA) (TV)"
1686209,"Odeon Entertainment [gb] - (2012) (UK) (DVD)"
1686209,"RKO Radio Films [nl] - (1938) (Netherlands) (theatrical)"
1686209,"RKO Radio Pictures [us] - (1937) (USA) (theatrical) (as An RKO Radio Picture)"
1686209,"Turner Classic Movies (TCM) [us] - (USA) (VHS)"
1686209,"Warner Home Video [us] - (2011) (USA) (DVD) (DVD-R)"
1687181,"Eurozoom [fr] - (France)"
1687181,"Murena International [ru] - (2009) (Russia) (all media)"
1687181,"Warner Bros. Entertainment [ca] - (1999) (Canada) (theatrical)"
1687181,"Warner Bros. [us]"
1687191,"Celebrated Players"
1687544,"Warner Bros. [us] - (1957) (USA) (theatrical) (presents)"
1687544,"Warner Home Video [us] - (2005) (USA) (DVD)"
1687685,"Argentina Video Home [ar] - (Argentina) (video)"
1687685,"Audio Visual Enterprises [gr] - (1997) (Greece) (VHS)"
1687685,"Chapel Distribution [au] - (1997) (Australia) (theatrical)"
1687685,"MGM/UA Distribution Company [us]"
1687685,"MGM/UA Home Entertainment [us] - (USA) (DVD)"
1687685,"MGM/UA Home Entertainment [us] - (USA) (VHS)"
1687685,"United Artists [us] - (1996) (USA) (theatrical)"
1687685,"United International Pictures (UIP) [ar] - (Argentina)"
1687685,"United International Pictures (UIP) [es] - (Spain)"
1687685,"Warner Home Vídeo [br] - (Brazil) (VHS)"
1687730,"Buena Vista International [ar] - (1994) (Argentina) (theatrical)"
1687730,"Buena Vista Pictures [us] - (1993) (USA) (theatrical)"
1687730,"C.B. Films [es] - (Spain)"
1687730,"Gativideo [ar] - (1995) (Argentina) (VHS)"
1687730,"Gaumont Buena Vista International (GBVI) [fr] - (1993) (France) (theatrical)"
1687738,"Castle Communications [fi] - (1995) (Finland) (VHS)"
1687738,"Emerald [ar] - (2006) (Argentina) (DVD)"
1687738,"Emerald [ar] - (2006) (Argentina) (VHS)"
1687738,"Finnkino [fi] - (2008) (Finland) (DVD)"
1687738,"Genius Entertainment [us] - (2003) (USA) (DVD)"
1687738,"Hollywood Classics [us] - (????) (USA) (VHS)"
1687738,"Image Entertainment [us] - (????) (USA) (DVD)"
1687738,"IndieFlix [us] - (2010) (worldwide) (all media)"
1687738,"Madacy Entertainment [ca] - (1998) (USA) (VHS)"
1687738,"Madacy Entertainment [ca] - (????) (USA) (DVD)"
1687738,"Marengo Films [us] - (????) (USA) (DVD)"
1687738,"Navarre Entertainment [us] - (????) (USA) (DVD)"
1687738,"Paramount Pictures [us] - (1932) (USA) (theatrical) (as Paramount Productions Inc.)"
1687738,"Reel Media International [us] - (2005) (worldwide) (all media)"
1687738,"Reel Media International [us] - (2007) (worldwide) (all media)"
1687738,"Suomen 3M [fi] - (19??) (Finland) (VHS)"
1687738,"Take 2 Video [us] - (1998) (USA) (VHS)"
1687738,"Warner Bros. [us] - (1949) (USA) (theatrical) (re-release)"
1687738,"Yleisradio (YLE) [fi] - (1987) (Finland) (TV)"
1687905,"Columbia Pictures [us] - (1992) (USA) (theatrical)"
1687905,"Columbia TriStar Films AB [se] - (1993) (Sweden) (theatrical)"
1687905,"Columbia TriStar Films de Argentina [ar] - (1993) (Argentina) (theatrical)"
1687905,"Columbia TriStar Films de España [es] - (Spain)"
1687905,"Columbia TriStar Films [fr] - (1992) (France) (theatrical)"
1687905,"Columbia TriStar Films [nl] - (1993) (Netherlands) (theatrical)"
1687905,"Columbia TriStar [br] - (Brazil) (DVD)"
1687905,"Columbia TriStar [us] - (USA) (DVD)"
1687905,"Columbia TriStar [us] - (USA) (laserdisc)"
1687905,"Columbia TriStar [us] - (USA) (VHS)"
1687905,"Egmont Entertainment [fi] - (1998) (2001) (Finland) (DVD)"
1687905,"Finnkino [fi] - (1993) (Finland) (theatrical) (VHS)"
1687905,"LK-TEL Vídeo [br] - (Brazil) (VHS)"
1687905,"LK-TEL [ar] - (1993) (Argentina) (VHS)"
1687905,"LK-TEL [ar] - (2002) (Argentina) (DVD)"
1687905,"LK-TEL [ar] - (2002) (Argentina) (VHS) (re-edited)"
1687905,"Mainostelevisio (MTV3) [fi] - (2000) (Finland) (TV)"
1687905,"National Broadcasting Company (NBC) [us] - (1996) (USA) (TV) (broadcast premiere)"
1687905,"Nelonen [fi] - (1998) (1999) (2002) (2003) (2006) (2008) (Finland) (TV)"
1687905,"Nordisk Film [se] - (1998) (Sweden) (DVD)"
1687905,"Nordisk Film [se] - (2001) (Sweden) (DVD)"
1687905,"Sony Pictures Home Entertainment [nl] - (2007) (Netherlands) (DVD) (Blu-ray)"
1687905,"Sony Pictures Home Entertainment [se] - (2007) (Sweden) (DVD) (Blu-ray)"
1687905,"Sony Pictures Home Entertainment [us] - (2007) (USA) (DVD) (Blu-ray)"
1687905,"TV5 [fi] - (2011) (Finland) (TV)"
1687905,"Universal Pictures Nordic [se] - (2004) (Sweden) (DVD)"
1687905,"Yleisradio (YLE) [fi] - (1996) (Finland) (TV)"
1688103,"20th Century Fox Home Entertainment [br] - (Brazil) (DVD)"
1688103,"20th Century Fox Home Entertainment [us] - (2007) (USA) (DVD)"
1688103,"American Broadcasting Company (ABC) [us] - (1991) (USA) (TV)"
1688103,"CBS / Fox Video [us] - (1989) (USA) (VHS) (for MGM/UA Home Entertainment)"
1688103,"CBS/Fox Home Video [us] - (1989) (USA) (video) (laserdisc)"
1688103,"Chapel Distribution [au] - (1997) (Australia) (theatrical) (35mm print)"
1688103,"Columbus Film [ch] - (1989) (Switzerland) (theatrical)"
1688103,"Hollydan Works [cshh] - (2000) (Yugoslavia) (DVD)"
1688103,"Metro-Goldwyn-Mayer (MGM) [us] - (1988) (worldwide) (all media)"
1688103,"MGM Home Entertainment (Europe) [gb] - (2000) (UK) (VHS)"
1688103,"MGM Home Entertainment (Europe) [gb] - (2003) (UK) (DVD)"
1688103,"MGM Home Entertainment [de] - (2004) (Germany) (DVD)"
1688103,"MGM Home Entertainment [fr] - (2002) (France) (DVD)"
1688103,"MGM Home Entertainment [it] - (2003) (Italy) (DVD)"
1688103,"MGM Home Entertainment [us] - (2001) (USA) (DVD)"
1688103,"MGM Home Entertainment [us] - (2004) (USA) (DVD)"
1688103,"MGM Home Entertainment [us] - (2006) (USA) (DVD)"
1688103,"MGM Home Entertainment [us] - (2007) (USA) (DVD)"
1688103,"MGM/UA Distribution Company [us] - (1988) (USA) (theatrical)"
1688103,"Sony Pictures Home Entertainment [us] - (2006) (USA) (DVD)"
1688103,"United International Pictures (UIP) [de] - (1989) (Germany) (theatrical)"
1688103,"United International Pictures (UIP) [fr] - (1989) (France) (theatrical)"
1688103,"United International Pictures (UIP) [gb] - (1988) (UK) (theatrical)"
1688103,"Warner Home Vídeo [br] - (Brazil) (VHS)"
1688103,"Warner Home Video [de] - (1989) (West Germany) (VHS)"
1688103,"Warner Home Vidéo [fr] - (1997) (France) (VHS)"
1688103,"Warner Home Vidéo [fr] - (1999) (France) (DVD)"
1688565,"BIM Distribuzione [it] - (Italy)"
1688565,"Castle Hill Productions [us] - (1998) (USA)"
1688565,"Gativideo [ar] - (1999) (Argentina) (VHS)"
1688565,"Líder Films [es] - (1998) (Argentina) (theatrical)"
1688565,"Manuel Salvador [es] - (UK)"
1688565,"Mondo Films/Sunday Films [fr] - (France)"
1689117,"CIC-Taft Home Video [au]"
1689117,"Concorde Filmverleih [de] - (1994) (Germany) (theatrical)"
1689117,"CTV International [fr] - (1995) (France) (theatrical)"
1689117,"Gramercy Pictures (I) [us] - (1994) (USA) (theatrical)"
1689117,"MCA/Universal Home Video [us] - (1995) (USA) (VHS) (pan and scan for MCA Home Video)"
1689117,"Mundial Filmes [br] - (Brazil) (VHS)"
1689117,"Une Vidéo [fr] - (France) (VHS)"
1689117,"United International Pictures (UIP) [gb] - (1994) (Spain) (theatrical)"
1689117,"Universal Studios Home Entertainment [us] - (2010) (USA) (DVD) (Universal Vault Series)"
1689183,"American Broadcasting Company (ABC) [us] - (1998) (USA) (TV) (original airing)"
1689183,"Buena Vista Home Video [se] - (1997) (Sweden) (VHS)"
1689183,"Buena Vista International [se] - (1996) (Sweden) (theatrical)"
1689183,"Buena Vista Pictures [us]"
1689183,"Falcon [cz] - (1996) (Czech Republic) (theatrical)"
1689183,"Gaumont Buena Vista International (GBVI) [fr] - (1996) (France) (theatrical)"
1689183,"Laurenfilm [es] - (Spain)"
1689183,"Walt Disney Home Entertainment [us] - (1995) (USA) (video)"
1689183,"Walt Disney Home Entertainment [us] - (2000) (USA) (VHS)"
1689183,"Walt Disney Studios Home Entertainment [us] - (2000) (USA) (DVD)"
1689210,"British Broadcasting Corporation (BBC) [gb] - (1993) (UK) (TV)"
1689210,"Castle Communications [fi] - (1995) (Finland) (VHS)"
1689210,"CBS/Fox Home Video [us] - (1995) (USA) (VHS)"
1689210,"Channel 4 Television Corporation [gb] - (1989) (UK) (TV)"
1689210,"Diaphana Films [fr] - (1994) (France) (theatrical)"
1689210,"Lumière Home Entertainment [nl] - (2010) (Netherlands) (DVD) (Blu-ray) (Wallace & Gromit: The Complete Collection)"
1689210,"Lumière Home Entertainment [nl] - (2010) (Netherlands) (DVD) (Wallace & Gromit: The Complete Collection)"
1689210,"Universal Pictures Finland Oy [fi] - (2001) (Finland) (DVD) (VHS)"
1689210,"Yleisradio (YLE) [fi] - (1994) (1995) (1997) (2000) (2006) (Finland) (TV) (TV2)"
1689263,"ABC Home Video - (USA) (VHS)"
1689263,"Castle Hill Productions [us] - (1994) (USA)"
1689475,"Alliance Atlantis Home Video [ca] - (2002) (Canada) (DVD)"
1689475,"Buena Vista Home Entertainment (BVHE) [us] - (2002) (USA) (DVD)"
1689475,"Buena Vista Home Entertainment [gb] - (2001) (UK) (DVD)"
1689475,"Buena Vista International [ar] - (2001) (Argentina) (theatrical)"
1689475,"Buena Vista International [gb] - (2001) (UK) (theatrical) (re-release)"
1689475,"Cine-Studio [fi] - (????) (Finland) (theatrical)"
1689475,"Criterion Collection, The [us] - (1987) (USA) (video) (laserdisc)"
1689475,"EMI Music [nl] - (????) (Netherlands) (VHS)"
1689475,"Fazer Musiikki Oy/Fazer Video [fi] - (1989) (Finland) (VHS)"
1689475,"Gativideo [ar] - (2001) (Argentina) (DVD)"
1689475,"Gativideo [ar] - (2001) (Argentina) (VHS)"
1689475,"Imagem Filmes [br] - (????) (Brazil) (DVD)"
1689475,"Kinowelt Home Entertainment [de] - (2001) (Germany) (DVD)"
1689475,"Magna-Filmi [fi] - (????) (Finland) (theatrical)"
1689475,"Mainostelevisio (MTV3) [fi] - (2005) (Finland) (TV)"
1689475,"Miramax Films [us] - (1999) (USA) (theatrical) (re-release)"
1689475,"Miramax Home Entertainment [us] - (2002) (USA) (DVD)"
1689475,"MPI Home Video [us] - (1991) (USA) (VHS)"
1689475,"MPI Home Video [us] - (1995) (USA) (video) (laserdisc)"
1689475,"MPI Home Video [us] - (1997) (USA) (DVD)"
1689475,"National Broadcasting Company (NBC) [us] - (1967) (USA) (TV)"
1689475,"Nelonen [fi] - (2005) (Finland) (TV)"
1689475,"Oy Nordisk Film [fi] - (????) (Finland) (DVD)"
1689475,"Pan-Canadian Video Presentations [ca] - (1983) (Canada) (VHS)"
1689475,"Pioneer [gb] - (1996) (USA) (video) (laserdisc)"
1689475,"RCV Home Entertainment [nl] - (2003) (Netherlands) (DVD) (special edition) (rental)"
1689475,"RCV Home Entertainment [nl] - (2004) (Netherlands) (DVD) (special edition) (retail)"
1689475,"Shôchiku Eiga [jp] - (????) (Japan) (theatrical)"
1689475,"United Artists Corporation [gb] - (1964) (UK) (theatrical)"
1689475,"United Artists [us] - (1964) (USA) (theatrical)"
1689475,"Universal Home Entertainment [us] - (2005) (USA) (DVD)"
1689475,"Universal Pictures Finland [fi] - (????) (Finland) (theatrical)"
1689475,"Universal Pictures [us] - (1981) (USA) (theatrical) (re-release)"
1689475,"VCI Distribution [gb] - (????) (UK) (VHS)"
1689475,"Vestron Video [gb] - (1988) (UK) (VHS)"
1689475,"Video Collection International [gb] - (1992) (UK) (VHS)"
1689475,"West Video [ru] - (????) (Russia) (DVD)"
1689475,"YLE Teema [fi] - (2008) (Finland) (TV)"
1689475,"Yleisradio (YLE) [fi] - (1974) (Finland) (TV)"
1690318,"American Broadcasting Company (ABC) [us] - (1999) (USA) (TV) (broadcast premiere)"
1690318,"Arcade Movie Company [nl] - (199?) (Netherlands) (VHS)"
1690318,"Bridge Entertainment Group [nl] - (2005) (Netherlands) (DVD)"
1690318,"Buena Vista Pictures [us] - (1995) (USA) (theatrical)"
1690318,"Columbia TriStar Films de España [es] - (1996) (Spain) (theatrical)"
1690318,"Prooptiki Video [gr] - (1996) (Greece) (VHS)"
1690318,"RTL Entertainment [nl] - (2003) (2005) (Netherlands) (TV) (RTL5)"
1690318,"Walt Disney Home Entertainment [us] - (2003) (USA) (DVD)"
1690318,"Walt Disney Home Video [us] - (1996) (USA) (VHS)"
1690377,"Archway Film Distributors Ltd. [gb] - (1957) (UK) (theatrical)"
1690377,"Attica Film Company"
1690377,"Cinédis [fr] - (1957) (France) (theatrical)"
1690377,"Classic Entertainment - (1973) (USA) (theatrical) (presents) (as Classic Entertainment, Inc.)"
